detectorid,starttime,volume,speed,occupancy,status,dqflags
1422,9/15/2011 0:40:40,0,0,0,2,8
1422,9/15/2011 0:41:00,1,0,0,2,24
1422,9/15/2011 0:41:20,0,0,0,2,8
1422,9/15/2011 0:41:40,1,0,0,2,24
1422,9/15/2011 0:42:00,2,0,0,2,24
1422,9/15/2011 0:42:20,0,0,0,2,8
1422,9/15/2011 0:42:40,0,0,0,2,8
1422,9/15/2011 0:43:00,0,0,0,2,8
1422,9/15/2011 0:43:20,0,0,0,2,8
1422,9/15/2011 0:43:40,0,0,0,2,8
1422,9/15/2011 0:44:00,0,0,0,2,8
1422,9/15/2011 0:44:20,1,0,0,2,24
1422,9/15/2011 0:44:40,0,0,0,2,8
1422,9/15/2011 0:45:00,0,0,0,2,8
1422,9/15/2011 0:45:20,0,0,0,2,8
1422,9/15/2011 0:45:40,1,0,0,2,24
1422,9/15/2011 0:46:00,1,0,0,2,24
1422,9/15/2011 0:46:20,0,0,0,2,8
1422,9/15/2011 0:46:40,1,0,0,2,24
1422,9/15/2011 0:47:00,1,0,0,2,24
1422,9/15/2011 0:47:20,2,0,0,2,24
1422,9/15/2011 0:47:40,0,0,0,2,8
1422,9/15/2011 0:48:00,0,0,0,2,8
1422,9/15/2011 0:48:20,0,0,0,2,8
1422,9/15/2011 0:48:40,2,0,0,2,24
1422,9/15/2011 0:49:00,0,0,0,2,8
1422,9/15/2011 0:49:20,1,0,0,2,24
1422,9/15/2011 0:49:40,0,0,0,2,8
1422,9/15/2011 0:50:00,0,0,0,2,8
1422,9/15/2011 0:50:20,0,0,0,2,8
1422,9/15/2011 0:50:40,0,0,0,2,8
1422,9/15/2011 0:51:00,1,0,0,2,24
1422,9/15/2011 0:51:20,2,0,0,2,24
1422,9/15/2011 0:51:40,1,0,0,2,24
1422,9/15/2011 0:52:00,0,0,0,2,8
1422,9/15/2011 0:52:20,0,0,0,2,8
1422,9/15/2011 0:52:40,1,0,0,2,24
1422,9/15/2011 0:53:00,0,0,0,2,8
1422,9/15/2011 0:53:20,0,0,0,2,8
1422,9/15/2011 0:53:40,1,0,0,2,24
1422,9/15/2011 0:54:00,1,0,0,2,24
1422,9/15/2011 0:54:20,0,0,0,2,8
1422,9/15/2011 0:54:40,0,0,0,2,8
1422,9/15/2011 0:55:00,1,0,0,2,24
1422,9/15/2011 0:55:20,0,0,0,2,8
1422,9/15/2011 0:55:40,2,0,0,2,24
1422,9/15/2011 0:56:00,0,0,0,2,8
1422,9/15/2011 0:56:20,0,0,0,2,8
1422,9/15/2011 0:56:40,0,0,0,2,8
1422,9/15/2011 0:57:00,1,0,0,2,24
1422,9/15/2011 0:57:20,0,0,0,2,8
1422,9/15/2011 0:57:40,0,0,0,2,8
1422,9/15/2011 0:58:00,0,0,0,2,8
1422,9/15/2011 0:58:20,0,0,0,2,8
1422,9/15/2011 0:58:40,1,0,0,2,24
1422,9/15/2011 0:59:00,1,0,0,2,24
1422,9/15/2011 0:59:20,0,0,0,2,8
1422,9/15/2011 0:59:40,0,0,0,2,8
1730,9/15/2011 0:00:00,0,,0,0,0
1730,9/15/2011 0:00:20,3,59,3,2,0
1730,9/15/2011 0:00:40,4,77,2,2,0
1730,9/15/2011 0:01:00,0,0,1,3,72
1730,9/15/2011 0:01:20,0,,0,0,0
1730,9/15/2011 0:01:40,1,10,1,2,0
1730,9/15/2011 0:02:00,2,74,1,2,0
1730,9/15/2011 0:02:20,0,0,1,3,72
1730,9/15/2011 0:02:40,2,96,3,2,0
1730,9/15/2011 0:03:00,3,79,2,2,0
1730,9/15/2011 0:03:20,2,66,1,2,0
1730,9/15/2011 0:03:40,1,67,0,3,0
1730,9/15/2011 0:04:00,1,2,3,2,8
1730,9/15/2011 0:04:20,2,57,1,2,0
1730,9/15/2011 0:04:40,0,,0,0,0
1730,9/15/2011 0:05:00,0,,0,0,0
1730,9/15/2011 0:05:20,0,,0,0,0
1730,9/15/2011 0:05:40,2,24,2,2,0
1730,9/15/2011 0:06:00,0,,0,0,0
1730,9/15/2011 0:06:20,1,64,5,2,0
1730,9/15/2011 0:06:40,2,82,1,2,0
1730,9/15/2011 0:07:00,1,5,1,2,0
1730,9/15/2011 0:07:20,0,,0,0,0
1730,9/15/2011 0:07:40,1,68,0,3,0
1730,9/15/2011 0:08:00,0,,0,0,0
1730,9/15/2011 0:08:20,2,64,1,2,0
1730,9/15/2011 0:08:40,0,0,1,3,72
1730,9/15/2011 0:09:00,0,,0,0,0
1730,9/15/2011 0:09:20,1,67,0,3,0
1730,9/15/2011 0:09:40,0,,0,0,0
1730,9/15/2011 0:10:00,2,57,2,2,0
1730,9/15/2011 0:10:20,0,,0,0,0
1730,9/15/2011 0:10:40,1,64,0,3,0
1730,9/15/2011 0:11:00,0,,0,0,0
1730,9/15/2011 0:11:20,0,0,1,3,72
1730,9/15/2011 0:11:40,0,,0,0,0
1730,9/15/2011 0:12:00,1,67,0,3,0
1730,9/15/2011 0:12:20,0,0,1,3,72
1730,9/15/2011 0:12:40,2,46,1,2,0
1730,9/15/2011 0:13:00,0,0,2,3,72
1730,9/15/2011 0:13:20,1,67,0,3,0
1730,9/15/2011 0:13:40,1,3,1,2,8
1730,9/15/2011 0:14:00,0,,0,0,0
1730,9/15/2011 0:14:20,1,3,4,2,8
1730,9/15/2011 0:14:40,1,67,1,2,0
1730,9/15/2011 0:15:00,1,67,0,3,0
1730,9/15/2011 0:15:20,1,2,0,3,8
1730,9/15/2011 0:15:40,0,,0,0,0
1730,9/15/2011 0:16:00,1,67,0,3,0
1730,9/15/2011 0:16:20,5,32,6,2,0
1730,9/15/2011 0:16:40,2,67,3,2,0
1730,9/15/2011 0:17:00,0,,0,0,0
1730,9/15/2011 0:17:20,2,13,3,2,0
1730,9/15/2011 0:17:40,1,67,0,3,0
1730,9/15/2011 0:18:00,0,,0,0,0
1730,9/15/2011 0:18:20,0,,0,0,0
1730,9/15/2011 0:18:40,4,72,4,2,0
1730,9/15/2011 0:19:00,1,103,0,3,4
1730,9/15/2011 0:19:20,0,0,1,3,72
1730,9/15/2011 0:19:40,0,,0,0,0
1730,9/15/2011 0:20:00,0,,0,0,0
1730,9/15/2011 0:20:20,0,,0,0,0
1730,9/15/2011 0:20:40,0,,0,0,0
1730,9/15/2011 0:21:00,0,,0,0,0
1730,9/15/2011 0:21:20,3,80,1,2,0
1730,9/15/2011 0:21:40,1,50,2,2,0
1730,9/15/2011 0:22:00,2,33,2,2,0
1730,9/15/2011 0:22:20,2,73,3,2,0
1730,9/15/2011 0:22:40,0,,0,0,0
1730,9/15/2011 0:23:00,2,65,1,2,0
1730,9/15/2011 0:23:20,0,,0,0,0
1730,9/15/2011 0:23:40,1,3,1,2,8
1730,9/15/2011 0:24:00,0,,0,0,0
1730,9/15/2011 0:24:20,1,67,0,3,0
1730,9/15/2011 0:24:40,0,,0,0,0
1730,9/15/2011 0:25:00,0,,0,0,0
1730,9/15/2011 0:25:20,1,3,1,2,8
1730,9/15/2011 0:25:40,0,,0,0,0
1730,9/15/2011 0:26:00,0,0,2,3,72
1730,9/15/2011 0:26:20,1,64,1,2,0
1730,9/15/2011 0:26:40,2,80,1,2,0
1730,9/15/2011 0:27:00,0,,0,0,0
1730,9/15/2011 0:27:20,1,67,1,2,0
1730,9/15/2011 0:27:40,1,50,3,2,0
1730,9/15/2011 0:28:00,1,4,8,2,8
1730,9/15/2011 0:28:20,0,,0,0,0
1730,9/15/2011 0:28:40,0,,0,0,0
1730,9/15/2011 0:29:00,1,3,2,2,8
1730,9/15/2011 0:29:20,1,64,0,3,0
1730,9/15/2011 0:29:40,1,68,1,2,0
1730,9/15/2011 0:30:00,0,0,2,3,72
1730,9/15/2011 0:30:20,0,,0,0,0
1730,9/15/2011 0:30:40,1,26,1,2,0
1730,9/15/2011 0:31:00,0,,0,0,0
1730,9/15/2011 0:31:20,0,,0,0,0
1730,9/15/2011 0:31:40,1,3,1,2,8
1730,9/15/2011 0:32:00,0,,0,0,0
1730,9/15/2011 0:32:20,0,,0,0,0
1730,9/15/2011 0:32:40,0,,0,0,0
1730,9/15/2011 0:33:00,0,,0,0,0
1730,9/15/2011 0:33:20,1,68,0,3,0
1730,9/15/2011 0:33:40,1,67,0,3,0
1730,9/15/2011 0:34:00,0,,0,0,0
1730,9/15/2011 0:34:20,0,,0,0,0
1730,9/15/2011 0:34:40,0,,0,0,0
1730,9/15/2011 0:35:00,0,,0,0,0
1730,9/15/2011 0:35:20,1,67,1,2,0
1730,9/15/2011 0:35:40,0,,0,0,0
1730,9/15/2011 0:36:00,0,,0,0,0
1730,9/15/2011 0:36:20,2,47,1,2,0
1730,9/15/2011 0:36:40,4,62,2,2,0
1730,9/15/2011 0:37:00,0,0,4,3,72
1730,9/15/2011 0:37:20,1,67,0,3,0
1730,9/15/2011 0:37:40,0,,0,0,0
1730,9/15/2011 0:38:00,1,50,1,2,0
1730,9/15/2011 0:38:20,2,42,1,2,0
1730,9/15/2011 0:38:40,0,,0,0,0
1730,9/15/2011 0:39:00,0,,0,0,0
1730,9/15/2011 0:39:20,1,67,1,2,0
1730,9/15/2011 0:39:40,2,58,1,2,0
1730,9/15/2011 0:40:00,0,,0,0,0
1730,9/15/2011 0:40:20,0,0,1,3,72
1730,9/15/2011 0:40:40,0,,0,0,0
1730,9/15/2011 0:41:00,0,0,2,3,72
1730,9/15/2011 0:41:20,0,,0,0,0
1730,9/15/2011 0:41:40,2,37,1,2,0
1730,9/15/2011 0:42:00,0,,0,0,0
1730,9/15/2011 0:42:20,0,,0,0,0
1730,9/15/2011 0:42:40,0,,0,0,0
1730,9/15/2011 0:43:00,1,103,0,3,4
1730,9/15/2011 0:43:20,0,,0,0,0
1730,9/15/2011 0:43:40,0,,0,0,0
1730,9/15/2011 0:44:00,2,25,3,2,0
1730,9/15/2011 0:44:20,0,,0,0,0
1730,9/15/2011 0:44:40,0,,0,0,0
1730,9/15/2011 0:45:00,0,,0,0,0
1730,9/15/2011 0:45:20,0,0,3,3,72
1730,9/15/2011 0:45:40,2,59,1,2,0
1730,9/15/2011 0:46:00,0,,0,0,0
1730,9/15/2011 0:46:20,0,0,3,3,72
1730,9/15/2011 0:46:40,0,,0,0,0
1730,9/15/2011 0:47:00,1,102,1,2,4
1730,9/15/2011 0:47:20,1,96,1,2,0
1730,9/15/2011 0:47:40,0,0,2,3,72
1730,9/15/2011 0:48:00,0,,0,0,0
1730,9/15/2011 0:48:20,0,,0,0,0
1730,9/15/2011 0:48:40,1,94,1,2,0
1730,9/15/2011 0:49:00,0,,0,0,0
1730,9/15/2011 0:49:20,0,,0,0,0
1730,9/15/2011 0:49:40,0,,0,0,0
1730,9/15/2011 0:50:00,1,10,3,2,0
1730,9/15/2011 0:50:20,0,,0,0,0
1730,9/15/2011 0:50:40,1,3,1,2,8
1730,9/15/2011 0:51:00,0,,0,0,0
1730,9/15/2011 0:51:20,0,,0,0,0
1730,9/15/2011 0:51:40,1,67,0,3,0
1730,9/15/2011 0:52:00,0,,0,0,0
1730,9/15/2011 0:52:20,1,1,1,2,8
1730,9/15/2011 0:52:40,0,,0,0,0
1730,9/15/2011 0:53:00,0,,0,0,0
1730,9/15/2011 0:53:20,0,,0,0,0
1730,9/15/2011 0:53:40,1,64,1,2,0
1730,9/15/2011 0:54:00,0,,0,0,0
1730,9/15/2011 0:54:20,0,,0,0,0
1730,9/15/2011 0:54:40,2,34,1,2,0
1730,9/15/2011 0:55:00,0,,0,0,0
1730,9/15/2011 0:55:20,0,,0,0,0
1730,9/15/2011 0:55:40,1,67,1,2,0
1730,9/15/2011 0:56:00,1,26,0,3,0
1730,9/15/2011 0:56:20,1,64,0,3,0
1730,9/15/2011 0:56:40,0,,0,0,0
1730,9/15/2011 0:57:00,0,,0,0,0
1730,9/15/2011 0:57:20,0,,0,0,0
1730,9/15/2011 0:57:40,1,2,1,2,8
1730,9/15/2011 0:58:00,0,,0,0,0
1730,9/15/2011 0:58:20,0,,0,0,0
1730,9/15/2011 0:58:40,0,,0,0,0
1730,9/15/2011 0:59:00,0,,0,0,0
1730,9/15/2011 0:59:20,1,88,1,2,0
1730,9/15/2011 0:59:40,0,0,1,3,72
1731,9/15/2011 0:00:00,2,56,1,2,0
1731,9/15/2011 0:00:20,3,60,5,2,0
1731,9/15/2011 0:00:40,3,74,6,2,0
1731,9/15/2011 0:01:00,4,65,3,2,0
1731,9/15/2011 0:01:20,1,67,1,2,0
1731,9/15/2011 0:01:40,5,58,6,2,0
1731,9/15/2011 0:02:00,4,63,3,2,0
1731,9/15/2011 0:02:20,1,68,0,3,0
1731,9/15/2011 0:02:40,1,67,0,3,0
1731,9/15/2011 0:03:00,5,45,3,2,0
1731,9/15/2011 0:03:20,5,65,4,2,0
1731,9/15/2011 0:03:40,0,,0,0,0
1731,9/15/2011 0:04:00,4,54,2,2,0
1731,9/15/2011 0:04:20,4,58,4,2,0
1731,9/15/2011 0:04:40,0,,0,0,0
1731,9/15/2011 0:05:00,2,65,1,2,0
1731,9/15/2011 0:05:20,1,63,1,2,0
1731,9/15/2011 0:05:40,2,66,5,2,0
1731,9/15/2011 0:06:00,1,64,1,2,0
1731,9/15/2011 0:06:20,1,46,0,3,0
1731,9/15/2011 0:06:40,3,78,2,2,0
1731,9/15/2011 0:07:00,1,67,4,2,0
1731,9/15/2011 0:07:20,3,55,6,2,0
1731,9/15/2011 0:07:40,2,65,2,2,0
1731,9/15/2011 0:08:00,3,65,5,2,0
1731,9/15/2011 0:08:20,4,75,3,2,0
1731,9/15/2011 0:08:40,3,67,2,2,0
1731,9/15/2011 0:09:00,1,64,1,2,0
1731,9/15/2011 0:09:20,1,67,0,3,0
1731,9/15/2011 0:09:40,2,65,1,2,0
1731,9/15/2011 0:10:00,1,64,4,2,0
1731,9/15/2011 0:10:20,2,67,6,2,0
1731,9/15/2011 0:10:40,1,62,1,2,0
1731,9/15/2011 0:11:00,1,40,0,3,0
1731,9/15/2011 0:11:20,1,68,0,3,0
1731,9/15/2011 0:11:40,1,50,1,2,0
1731,9/15/2011 0:12:00,3,68,3,2,0
1731,9/15/2011 0:12:20,0,,0,0,0
1731,9/15/2011 0:12:40,4,57,4,2,0
1731,9/15/2011 0:13:00,2,66,1,2,0
1731,9/15/2011 0:13:20,2,68,1,2,0
1731,9/15/2011 0:13:40,3,72,8,2,0
1731,9/15/2011 0:14:00,0,,0,0,0
1731,9/15/2011 0:14:20,1,67,2,2,0
1731,9/15/2011 0:14:40,2,65,4,2,0
1731,9/15/2011 0:15:00,2,64,1,2,0
1731,9/15/2011 0:15:20,0,,0,0,0
1731,9/15/2011 0:15:40,0,,0,0,0
1731,9/15/2011 0:16:00,4,67,2,2,0
1731,9/15/2011 0:16:20,4,64,5,2,0
1731,9/15/2011 0:16:40,3,71,2,2,0
1731,9/15/2011 0:17:00,3,67,3,2,0
1731,9/15/2011 0:17:20,3,61,2,2,0
1731,9/15/2011 0:17:40,2,63,2,2,0
1731,9/15/2011 0:18:00,2,66,1,2,0
1731,9/15/2011 0:18:20,5,64,4,2,0
1731,9/15/2011 0:18:40,4,56,10,2,0
1731,9/15/2011 0:19:00,3,69,2,2,0
1731,9/15/2011 0:19:20,1,67,0,3,0
1731,9/15/2011 0:19:40,1,50,0,3,0
1731,9/15/2011 0:20:00,2,67,2,2,0
1731,9/15/2011 0:20:20,3,66,3,2,0
1731,9/15/2011 0:20:40,1,50,0,3,0
1731,9/15/2011 0:21:00,0,,0,0,0
1731,9/15/2011 0:21:20,5,57,4,2,0
1731,9/15/2011 0:21:40,3,74,2,2,0
1731,9/15/2011 0:22:00,2,67,1,2,0
1731,9/15/2011 0:22:20,1,67,1,2,0
1731,9/15/2011 0:22:40,1,56,1,2,0
1731,9/15/2011 0:23:00,1,0,0,3,24
1731,9/15/2011 0:23:20,1,68,2,2,0
1731,9/15/2011 0:23:40,2,38,3,2,0
1731,9/15/2011 0:24:00,1,94,0,3,0
1731,9/15/2011 0:24:20,1,62,0,3,0
1731,9/15/2011 0:24:40,4,57,3,2,0
1731,9/15/2011 0:25:00,0,,0,0,0
1731,9/15/2011 0:25:20,3,52,2,2,0
1731,9/15/2011 0:25:40,1,64,1,2,0
1731,9/15/2011 0:26:00,0,,0,0,0
1731,9/15/2011 0:26:20,3,66,6,2,0
1731,9/15/2011 0:26:40,3,61,2,2,0
1731,9/15/2011 0:27:00,3,66,3,2,0
1731,9/15/2011 0:27:20,0,,0,0,0
1731,9/15/2011 0:27:40,3,55,2,2,0
1731,9/15/2011 0:28:00,2,58,2,2,0
1731,9/15/2011 0:28:20,1,67,0,3,0
1731,9/15/2011 0:28:40,1,68,0,3,0
1731,9/15/2011 0:29:00,3,55,4,2,0
1731,9/15/2011 0:29:20,1,67,4,2,0
1731,9/15/2011 0:29:40,2,67,1,2,0
1731,9/15/2011 0:30:00,0,,0,0,0
1731,9/15/2011 0:30:20,1,67,0,3,0
1731,9/15/2011 0:30:40,1,64,0,3,0
1731,9/15/2011 0:31:00,3,65,3,2,0
1731,9/15/2011 0:31:20,2,67,1,2,0
1731,9/15/2011 0:31:40,4,77,5,2,0
1731,9/15/2011 0:32:00,3,53,4,2,0
1731,9/15/2011 0:32:20,0,,0,0,0
1731,9/15/2011 0:32:40,4,61,5,2,0
1731,9/15/2011 0:33:00,4,61,6,2,0
1731,9/15/2011 0:33:20,3,66,2,2,0
1731,9/15/2011 0:33:40,1,64,0,3,0
1731,9/15/2011 0:34:00,2,59,1,2,0
1731,9/15/2011 0:34:20,1,67,1,2,0
1731,9/15/2011 0:34:40,1,68,0,3,0
1731,9/15/2011 0:35:00,4,60,2,2,0
1731,9/15/2011 0:35:20,4,56,4,2,0
1731,9/15/2011 0:35:40,1,64,0,3,0
1731,9/15/2011 0:36:00,0,,0,0,0
1731,9/15/2011 0:36:20,1,94,0,3,0
1731,9/15/2011 0:36:40,2,61,4,2,0
1731,9/15/2011 0:37:00,2,57,2,2,0
1731,9/15/2011 0:37:20,0,,0,0,0
1731,9/15/2011 0:37:40,2,67,0,3,0
1731,9/15/2011 0:38:00,1,67,1,2,0
1731,9/15/2011 0:38:20,0,,0,0,0
1731,9/15/2011 0:38:40,1,63,4,2,0
1731,9/15/2011 0:39:00,0,,0,0,0
1731,9/15/2011 0:39:20,1,67,0,3,0
1731,9/15/2011 0:39:40,3,60,3,2,0
1731,9/15/2011 0:40:00,1,63,1,2,0
1731,9/15/2011 0:40:20,2,63,2,2,0
1731,9/15/2011 0:40:40,1,68,0,3,0
1731,9/15/2011 0:41:00,1,5,2,2,0
1731,9/15/2011 0:41:20,0,,0,0,0
1731,9/15/2011 0:41:40,2,47,2,2,0
1731,9/15/2011 0:42:00,2,67,4,2,0
1731,9/15/2011 0:42:20,0,,0,0,0
1731,9/15/2011 0:42:40,2,79,1,2,0
1731,9/15/2011 0:43:00,2,33,0,3,0
1731,9/15/2011 0:43:20,1,67,0,3,0
1731,9/15/2011 0:43:40,1,68,0,3,0
1731,9/15/2011 0:44:00,3,72,1,2,0
1731,9/15/2011 0:44:20,1,64,2,2,0
1731,9/15/2011 0:44:40,0,,0,0,0
1731,9/15/2011 0:45:00,2,65,1,2,0
1731,9/15/2011 0:45:20,1,67,1,2,0
1731,9/15/2011 0:45:40,2,65,2,2,0
1731,9/15/2011 0:46:00,1,68,4,2,0
1731,9/15/2011 0:46:20,1,0,0,3,24
1731,9/15/2011 0:46:40,0,,0,0,0
1731,9/15/2011 0:47:00,3,44,1,2,0
1731,9/15/2011 0:47:20,3,64,3,2,0
1731,9/15/2011 0:47:40,2,64,6,2,0
1731,9/15/2011 0:48:00,1,63,1,2,0
1731,9/15/2011 0:48:20,2,65,2,2,0
1731,9/15/2011 0:48:40,3,54,1,2,0
1731,9/15/2011 0:49:00,1,50,0,3,0
1731,9/15/2011 0:49:20,1,67,4,2,0
1731,9/15/2011 0:49:40,0,,0,0,0
1731,9/15/2011 0:50:00,4,63,8,2,0
1731,9/15/2011 0:50:20,0,0,1,3,72
1731,9/15/2011 0:50:40,4,74,5,2,0
1731,9/15/2011 0:51:00,0,,0,0,0
1731,9/15/2011 0:51:20,0,,0,0,0
1731,9/15/2011 0:51:40,1,67,1,2,0
1731,9/15/2011 0:52:00,3,61,4,2,0
1731,9/15/2011 0:52:20,1,96,0,3,0
1731,9/15/2011 0:52:40,0,,0,0,0
1731,9/15/2011 0:53:00,2,66,4,2,0
1731,9/15/2011 0:53:20,1,68,0,3,0
1731,9/15/2011 0:53:40,2,56,1,2,0
1731,9/15/2011 0:54:00,0,,0,0,0
1731,9/15/2011 0:54:20,1,64,0,3,0
1731,9/15/2011 0:54:40,0,,0,0,0
1731,9/15/2011 0:55:00,2,73,7,2,0
1731,9/15/2011 0:55:20,1,64,2,2,0
1731,9/15/2011 0:55:40,0,,0,0,0
1731,9/15/2011 0:56:00,2,67,4,2,0
1731,9/15/2011 0:56:20,2,38,1,2,0
1731,9/15/2011 0:56:40,2,59,1,2,0
1731,9/15/2011 0:57:00,2,58,1,2,0
1731,9/15/2011 0:57:20,1,68,0,3,0
1731,9/15/2011 0:57:40,1,67,1,2,0
1731,9/15/2011 0:58:00,2,65,1,2,0
1731,9/15/2011 0:58:20,0,,0,0,0
1731,9/15/2011 0:58:40,2,67,2,2,0
1731,9/15/2011 0:59:00,2,67,2,2,0
1731,9/15/2011 0:59:20,2,65,6,2,0
1731,9/15/2011 0:59:40,1,50,0,3,0
1732,9/15/2011 0:00:00,3,53,2,2,0
1732,9/15/2011 0:00:20,2,64,2,2,0
1732,9/15/2011 0:00:40,3,60,3,2,0
1732,9/15/2011 0:01:00,0,,0,0,0
1732,9/15/2011 0:01:20,2,30,5,2,0
1732,9/15/2011 0:01:40,3,59,3,2,0
1732,9/15/2011 0:02:00,0,,0,0,0
1732,9/15/2011 0:02:20,1,26,1,2,0
1732,9/15/2011 0:02:40,1,67,3,2,0
1732,9/15/2011 0:03:00,2,41,4,2,0
1732,9/15/2011 0:03:20,3,67,4,2,0
1732,9/15/2011 0:03:40,1,50,1,2,0
1732,9/15/2011 0:04:00,1,2,2,2,8
1732,9/15/2011 0:04:20,1,63,4,2,0
1732,9/15/2011 0:04:40,2,67,6,2,0
1732,9/15/2011 0:05:00,2,31,6,2,0
1732,9/15/2011 0:05:20,3,26,6,2,0
1732,9/15/2011 0:05:40,0,0,2,3,72
1732,9/15/2011 0:06:00,1,26,1,2,0
1732,9/15/2011 0:06:20,1,50,5,2,0
1732,9/15/2011 0:06:40,1,68,0,3,0
1732,9/15/2011 0:07:00,2,47,2,2,0
1732,9/15/2011 0:07:20,1,4,3,2,8
1732,9/15/2011 0:07:40,2,68,0,3,0
1732,9/15/2011 0:08:00,6,56,10,2,0
1732,9/15/2011 0:08:20,1,63,4,2,0
1732,9/15/2011 0:08:40,2,37,1,2,0
1732,9/15/2011 0:09:00,1,0,0,3,24
1732,9/15/2011 0:09:20,1,50,4,2,0
1732,9/15/2011 0:09:40,2,68,1,2,0
1732,9/15/2011 0:10:00,3,85,2,2,0
1732,9/15/2011 0:10:20,0,0,7,3,72
1732,9/15/2011 0:10:40,2,67,1,2,0
1732,9/15/2011 0:11:00,1,67,1,2,0
1732,9/15/2011 0:11:20,2,58,5,2,0
1732,9/15/2011 0:11:40,4,62,4,2,0
1732,9/15/2011 0:12:00,1,64,0,3,0
1732,9/15/2011 0:12:20,2,48,5,2,0
1732,9/15/2011 0:12:40,3,40,5,2,0
1732,9/15/2011 0:13:00,2,67,2,2,0
1732,9/15/2011 0:13:20,1,50,4,2,0
1732,9/15/2011 0:13:40,2,37,5,2,0
1732,9/15/2011 0:14:00,0,,0,0,0
1732,9/15/2011 0:14:20,5,55,6,2,0
1732,9/15/2011 0:14:40,2,50,3,2,0
1732,9/15/2011 0:15:00,3,56,3,2,0
1732,9/15/2011 0:15:20,0,,0,0,0
1732,9/15/2011 0:15:40,1,0,0,3,24
1732,9/15/2011 0:16:00,0,0,1,3,72
1732,9/15/2011 0:16:20,4,45,3,2,0
1732,9/15/2011 0:16:40,2,9,6,2,0
1732,9/15/2011 0:17:00,4,58,3,2,0
1732,9/15/2011 0:17:20,0,0,2,3,72
1732,9/15/2011 0:17:40,2,59,2,2,0
1732,9/15/2011 0:18:00,1,67,1,2,0
1732,9/15/2011 0:18:20,2,61,1,2,0
1732,9/15/2011 0:18:40,2,52,4,2,0
1732,9/15/2011 0:19:00,0,,0,0,0
1732,9/15/2011 0:19:20,0,0,1,3,72
1732,9/15/2011 0:19:40,2,56,1,2,0
1732,9/15/2011 0:20:00,2,50,3,2,0
1732,9/15/2011 0:20:20,1,68,1,2,0
1732,9/15/2011 0:20:40,0,,0,0,0
1732,9/15/2011 0:21:00,0,0,1,3,72
1732,9/15/2011 0:21:20,5,48,8,2,0
1732,9/15/2011 0:21:40,0,,0,0,0
1732,9/15/2011 0:22:00,4,60,3,2,0
1732,9/15/2011 0:22:20,2,67,0,3,0
1732,9/15/2011 0:22:40,1,3,3,2,8
1732,9/15/2011 0:23:00,4,58,9,2,0
1732,9/15/2011 0:23:20,1,49,1,2,0
1732,9/15/2011 0:23:40,4,41,5,2,0
1732,9/15/2011 0:24:00,1,67,0,3,0
1732,9/15/2011 0:24:20,0,,0,0,0
1732,9/15/2011 0:24:40,2,19,6,2,0
1732,9/15/2011 0:25:00,1,3,1,2,8
1732,9/15/2011 0:25:20,1,5,3,2,0
1732,9/15/2011 0:25:40,1,69,0,3,0
1732,9/15/2011 0:26:00,2,64,1,2,0
1732,9/15/2011 0:26:20,1,68,0,3,0
1732,9/15/2011 0:26:40,3,60,3,2,0
1732,9/15/2011 0:27:00,2,19,2,2,0
1732,9/15/2011 0:27:20,1,20,0,3,0
1732,9/15/2011 0:27:40,2,72,3,2,0
1732,9/15/2011 0:28:00,3,74,13,2,0
1732,9/15/2011 0:28:20,2,32,6,2,0
1732,9/15/2011 0:28:40,0,,0,0,0
1732,9/15/2011 0:29:00,1,2,6,2,8
1732,9/15/2011 0:29:20,2,58,4,2,0
1732,9/15/2011 0:29:40,2,61,4,2,0
1732,9/15/2011 0:30:00,3,66,6,2,0
1732,9/15/2011 0:30:20,1,67,4,2,0
1732,9/15/2011 0:30:40,1,3,6,2,8
1732,9/15/2011 0:31:00,5,38,13,2,0
1732,9/15/2011 0:31:20,2,25,2,2,0
1732,9/15/2011 0:31:40,3,66,5,2,0
1732,9/15/2011 0:32:00,3,59,4,2,0
1732,9/15/2011 0:32:20,1,67,1,2,0
1732,9/15/2011 0:32:40,0,,0,0,0
1732,9/15/2011 0:33:00,0,,0,0,0
1732,9/15/2011 0:33:20,1,50,2,2,0
1732,9/15/2011 0:33:40,1,64,4,2,0
1732,9/15/2011 0:34:00,0,,0,0,0
1732,9/15/2011 0:34:20,1,67,0,3,0
1732,9/15/2011 0:34:40,2,33,3,2,0
1732,9/15/2011 0:35:00,1,67,2,2,0
1732,9/15/2011 0:35:20,4,50,4,2,0
1732,9/15/2011 0:35:40,2,63,1,2,0
1732,9/15/2011 0:36:00,0,,0,0,0
1732,9/15/2011 0:36:20,1,68,0,3,0
1732,9/15/2011 0:36:40,2,71,5,2,0
1732,9/15/2011 0:37:00,1,6,6,2,0
1732,9/15/2011 0:37:20,2,57,5,2,0
1732,9/15/2011 0:37:40,1,68,0,3,0
1732,9/15/2011 0:38:00,0,0,1,3,72
1732,9/15/2011 0:38:20,0,,0,0,0
1732,9/15/2011 0:38:40,0,,0,0,0
1732,9/15/2011 0:39:00,1,50,1,2,0
1732,9/15/2011 0:39:20,1,49,2,2,0
1732,9/15/2011 0:39:40,3,71,2,2,0
1732,9/15/2011 0:40:00,1,0,0,3,24
1732,9/15/2011 0:40:20,2,19,7,2,0
1732,9/15/2011 0:40:40,3,36,4,2,0
1732,9/15/2011 0:41:00,3,32,7,2,0
